Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
28/02/2020 22:16;Femme;1,77587E+15;2017;Professionalisation;MI;Activite;Public;CDI;En France;Auvergne-Rhône-Alpes;;12;Eiffage énergie systemes;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingenieur maintenance et chef de projets industriels;Industrie chimique;42250;OUI;OUI;OUI;OUI;4;4;3;5;3
28/02/2020 22:00;Homme;1,78869E+15;2019;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
28/02/2020 22:10;Homme;1,76855E+15;2017;Apprentissage;EGC;Activite;Public;CDI;En France;Provence-Alpes-Côte d'Azur;;36;Sncf reseau;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur hydraulique ;Transports (Services);34500;OUI;;OUI;OUI;4;5;2;5;3
28/02/2020 22:44;Homme;1,7892E+15;2017;Initiale;MI;Activite;Privé;CDI;En France;Île-de-France;;27;Hitachi Rails;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingenieur Validation et Verification CBTC;Industrie automobile, aéronautique, navale, ferroviaire;40000;NON;NON;NON;OUI;5;5;3;4;2
28/02/2020 23:37;Femme;1,77654E+15;2017;Initiale;MI;Activite;Privé;CDI;En France;Île-de-France;;28;Accenture;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;;Activités informatiques et services d'information (TIC services);41000;NON;NON;NON;NON;4;4;3;5;3
29/02/2020 10:48;Femme;1,78841E+15;2017;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
29/02/2020 11:15;Femme;1,78925E+15;2019;Professionalisation;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
01/03/2020 15:19;Femme;1,78348E+15;2018;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;ABGI FRANCE;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);CONSULTANTE EN FINANCEMENT DE L'INNOVATION;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;39000;NON;NON;NON;OUI;5;5;3;4;5
01/03/2020 20:01;Homme;1,7755E+15;2019;Apprentissage;SE;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;0;Alten SO;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur d'application;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;34702;NON;NON;NON;NON;;;;;
01/03/2020 20:53;Homme;1,78292E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;17;Axians Services Infras Languedoc Roussillon;De 50 à 249 salarié(e)s ;Administration, gestion, finance, comptabilité ;Ingénieur Projet;Télécommunications;40000;OUI;OUI;OUI;OUI;4;4;4;4;4
01/03/2020 21:35;Homme;1,7761E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;14;Andrice;De 20 à 49 salarié(e)s ;Informatique industrielle et technique ;Ingénieur d'études et de recherche ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;24000;NON;NON;NON;NON;5;4;3;4;4
02/03/2020 06:47;Homme;1,79876E+15;2017;Initiale;MEA;Volontariat;;;;;;;;;;;;;;;;;;;;;
02/03/2020 07:37;Femme;1,78285E+15;2017;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;5;AVSimulation;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur application logiciel;Industrie automobile, aéronautique, navale, ferroviaire;38000;NON;NON;NON;OUI;3;4;2;3;3
02/03/2020 07:44;Homme;1,86833E+15;2017;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;29;H2i Guirled; Moins de 10 salarié(e)s ;Direction générale ;Directeur général / Ingénieur R&D innovation;Commerce;61000;OUI;OUI;OUI;OUI;5;5;5;5;4
02/03/2020 08:33;Homme;1,85755E+15;2017;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;29;Apside technologies;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Ingénieur FPGA;Industrie automobile, aéronautique, navale, ferroviaire;36137;NON;NON;NON;NON;3;4;4;4;0
02/03/2020 08:35;Femme;1,77691E+15;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
02/03/2020 08:44;Homme;1,88948E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Grand Est;;18;VILLELEC S.A.S.;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Responsable Etudes et Industrialisation;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);30000;OUI;NON;NON;OUI;2;3;;4;4
02/03/2020 09:09;Homme;1,78931E+15;2019;Initiale;MEA;Activite;Privé;CDI;A l'étranger;;Belgique;5;Viloc; Moins de 10 salarié(e)s ;Réseaux, intranet, internet, télécommunications ;Firmware Engineer;Télécommunications;30000;NON;NON;NON;NON;5;3;3;4;5
02/03/2020 09:59;Homme;1,78233E+15;2019;Initiale;MEA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;7;CAP GEMINI;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingenieur Logiciel;Activités informatiques et services d'information (TIC services);32500;NON;NON;NON;NON;4;5;2;3;2
02/03/2020 09:58;Homme;1,7838E+15;2019;Initiale;MEA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
02/03/2020 10:07;Femme;1,78941E+15;2018;Initiale;MEA;Activite;Public;CDI;En France;Île-de-France;;24;Engie solutions;De 20 à 49 salarié(e)s ;Méthodes, contrôle de production, maintenance;Assistante responsable d'affaires ;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);;OUI;OUI;OUI;NON;4;4;3;4;5
02/03/2020 12:03;Homme;1,78852E+15;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;4;Comwatt;De 20 à 49 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur développement web;Autres secteurs ;33000;NON;NON;NON;NON;4;3;3;3;3
03/03/2020 12:00;Homme;1,78852E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;18;SPHEREA;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Architecte Système;Industrie automobile, aéronautique, navale, ferroviaire;;NON;OUI;NON;NON;5;5;5;4;3
02/03/2020 14:24;Homme;1,77662E+15;2019;Initiale;MEA;Activite;Public;CDD;En France;Occitanie;;5;ABES;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;développeur full stack;Enseignement, recherche;31000;NON;NON;NON;NON;5;4;4;5;5
02/03/2020 14:19;Femme;1,78316E+15;2018;Initiale;GBA;Activite;Privé;CDD;En France;Pays de la Loire;;6;;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;ASSISTANTE QUALITE;Industrie agroalimentaire ;;OUI;OUI;OUI;OUI;;;;;
02/03/2020 14:37;Homme;1,78852E+15;2019;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;2;Societe;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur de production;Industrie agroalimentaire ;40000;OUI;NON;OUI;OUI;5;5;5;4;1
02/03/2020 15:14;Femme;1,78349E+15;2018;Initiale;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;3;PIMAN Group;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur d'Affaires ;Autres secteurs ;40000;OUI;OUI;OUI;NON;5;5;4;5;5
02/03/2020 16:52;Homme;1,8884E+15;2017;Initiale;STE;Activite;Public;CDD;En France;Auvergne-Rhône-Alpes;;4;Agence de l'eau Rhône Méditerranée Corse;250 à  4 999 salarié(e)s ;Département de la connaissance et de la planification;Chargé d'études Programme de mesures du SDAGE;Administration d'…tat, Collectivités territoriales, Hospitalière;27400;NON;NON;NON;NON;4;4;4;3;4
02/03/2020 22:01;Femme;1,76683E+15;2019;Initiale;GBA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;1;Ecocert;De 50 à 249 salarié(e)s ;Audit ;Auditeur controleur;Agriculture, sylviculture et pÍche ;23000;NON;OUI;NON;NON;4;4;2;4;3
02/03/2020 22:24;Femme;1,78312E+15;2018;Professionalisation;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;Revillon Chocolatier;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Responsable d'activité - Ateliers moulage et laverie;Industrie agroalimentaire ;34000;OUI;OUI;OUI;OUI;5;5;4;5;3
02/03/2020 22:30;Femme;1,89862E+15;2018;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;14;Le comptoir de Mathilde;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Assistante R&d et qualité;Industrie agroalimentaire ;23400;NON;NON;NON;OUI;1;3;1;5;3
02/03/2020 22:49;Femme;1,77609E+15;2017;Professionalisation;GBA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;16;Bledina;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Responsable qualité opérationnelle Pots Compotes;Industrie agroalimentaire ;40000;OUI;OUI;OUI;OUI;4;4;4;5;3
02/03/2020 23:44;Homme;1,78941E+15;2019;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Danemark;3;Motorola Solutions;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Software engineer;Télécommunications;60696;NON;NON;NON;NON;4;4;4;4;4
03/03/2020 13:38;Homme;1,77557E+15;2017;Initiale;GBA;Activite;Privé;CDD;A l'étranger;;Suisse;14;Nestlé ;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Associate product specialist;Industrie agroalimentaire ;95000;NON;OUI;OUI;OUI;5;4;4;5;5
03/03/2020 15:03;Homme;1,86833E+15;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
03/03/2020 17:36;Femme;1,78947E+15;2018;Professionalisation;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
03/03/2020 17:58;Homme;1,77624E+15;2019;Initiale;MAT;Activite;Privé;CDI;A l'étranger;;Suisse;7;Procadrans;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Technicien méthodes;Autres activités spécialisées, scientifiques et techniques;;NON;NON;NON;OUI;5;4;3;3;2
03/03/2020 22:22;Homme;1,89927E+15;2019;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;2;Sciences Computers Consultants; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'application des procédés d'extrusion ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;31000;NON;NON;NON;OUI;2;4;4;2;2
04/03/2020 08:57;Femme;1,77596E+15;2018;Professionalisation;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;6;GROUOE L'OCCITANE;250 à  4 999 salarié(e)s ;Sous traitance;Charge de sous traitance;Autres secteurs ;36500;NON;NON;NON;OUI;5;5;5;5;1
04/03/2020 10:30;Femme;1,78233E+15;2017;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;32;;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Industrie agroalimentaire ;;;;;;3;4;3;3;5
04/03/2020 12:47;Femme;1,78937E+15;2019;Initiale;GBA;Activite;Privé;CDI;En France;Île-de-France;;7;Bimbo QSR;De 50 à 249 salarié(e)s ;Production - Exploitation ;Chef d'équipe ;Agriculture, sylviculture et pÍche ;37000;OUI;NON;OUI;NON;1;5;2;2;4
04/03/2020 13:08;Femme;1,76719E+15;2018;Initiale;GBA;Activite;Privé;CDI;En France;Pays de la Loire;;19;Lactalis;5 000 salarié(e)s ou plus;Production - Exploitation ;Responsable adjointe atelier fabrication ;Industrie agroalimentaire ;42000;OUI;NON;OUI;OUI;5;5;4;4;2
04/03/2020 19:49;Homme;1,78874E+15;2018;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;3;SOLUTEC;250 à  4 999 salarié(e)s ;Réseaux, intranet, internet, télécommunications ;Ingénieur Consultant en sécurité informatique;Activités informatiques et services d'information (TIC services);26000;NON;NON;NON;NON;2;4;2;3;4
05/03/2020 08:28;Homme;1,78233E+15;2018;Initiale;STE;Activite;Public;CDI;En France;Occitanie;;18;INFRAMED INGENIEURS CONSEILS; Moins de 10 salarié(e)s ;Maîtrise d'oeuvre;Ingénieur d'études;Construction, BTP;49000;OUI;NON;NON;OUI;1;5;3;4;5
05/03/2020 19:27;Homme;1,78271E+15;2017;Professionalisation;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;19;ANDRICE LYON;De 50 à 249 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;BUSINESS MANAGER;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;42000;OUI;OUI;OUI;OUI;;5;4;5;5
06/03/2020 15:59;Homme;1,78292E+15;2018;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;Next Decision;De 50 à 249 salarié(e)s ;Exploitation / maintenance informatique ;Consultant Décisionnel;Télécommunications;34000;NON;NON;NON;OUI;4;4;2;4;4
06/03/2020 19:25;Femme;1,78841E+15;2017;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;6;Erba Diagnostics France ;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'étude DIV DM;Recherche-développement scientifique;40000;OUI;NON;NON;OUI;4;4;3;2;5
06/03/2020 20:41;Homme;1,78234E+15;2017;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Royaume-Uni;30;Riventa;De 10 à 19 salarié(e)s ;;;Autres secteurs ;;;;;;;;;;
06/03/2020 20:51;Femme;1,78234E+15;2019;Initiale;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;5;Fitoform ;De 10 à 19 salarié(e)s ;Achats, approvisionnements, logistique ;Assistance QRRD et achats;Industrie agroalimentaire ;22800;NON;NON;NON;OUI;4;5;3;4;1
07/03/2020 10:21;Homme;1,78292E+15;2017;Initiale;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;24;; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D biotechnologies;Recherche-développement scientifique;29000;NON;OUI;NON;OUI;3;5;3;4;5
08/03/2020 20:39;Homme;1,76747E+15;2019;Initiale;IG;Activite;Privé;CDD;En France;Occitanie;;6;Sheeld; Moins de 10 salarié(e)s ;Informatique industrielle et technique ;Ingénieur développement logiciels;Industrie automobile, aéronautique, navale, ferroviaire;20400;NON;OUI;OUI;OUI;3;5;3;5;4
09/03/2020 09:34;Homme;1,78869E+15;2018;Professionalisation;STE;Activite;Privé;CDI;En France;Occitanie;;18;ETANDEX;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur Etudes et Commercial;Construction, BTP;43800;OUI;NON;NON;OUI;4;5;5;4;5
09/03/2020 11:18;Femme;1,8823E+15;2018;Initiale;GBA;Activite;Privé;CDD;En France;Bretagne;;5;Entremont Guingamp ;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Assistante Qualité ;Industrie agroalimentaire ;;NON;NON;NON;OUI;3;5;3;5;3
10/03/2020 11:23;Homme;1,79849E+15;2018;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;18;Cimpa;250 à  4 999 salarié(e)s ;;;Industrie automobile, aéronautique, navale, ferroviaire;40000;OUI;OUI;OUI;OUI;5;5;5;5;5
10/03/2020 12:26;Femme;1,77534E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;15;OSISOFT;De 50 à 249 salarié(e)s ;Informatique industrielle et technique ;Product support engineer;Activités informatiques et services d'information (TIC services);44000;NON;NON;NON;NON;4;5;4;4;4
12/03/2020 20:52;Femme;1,78234E+15;2019;Professionalisation;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
13/03/2020 20:01;Homme;1,78948E+15;2019;Initiale;IG;Sans activité ;;;;;;;;;;;;;;;;;;;;;
13/03/2020 20:03;Homme;1,79478E+15;2019;Initiale;MAT;Sans activité ;;;;;;;;;;;;;;;;;;;;;
15/03/2020 15:56;Homme;1,76901E+15;2018;Initiale;MI;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;15;CERIA; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);;;;;;;;;;
18/03/2020 12:16;Homme;1,78234E+15;2019;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;8;Capgemini;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur Logiciel;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;33280;OUI;NON;NON;NON;5;5;5;5;5
18/03/2020 21:15;Femme;1,76847E+15;2018;Initiale;GBA;Activite;Privé;CDI;A l'étranger;;République tchèque;15;La Lorraine, a.s.;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Specialiste qualité;Industrie agroalimentaire ;16800;OUI;NON;NON;OUI;4;5;3;5;4
19/03/2020 09:34;Homme;1,78234E+15;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Occitanie;;15;CIMAT Laudun;250 à  4 999 salarié(e)s ;Assistance technique;Assistant chef de projets;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;36000;NON;OUI;NON;NON;4;2;3;4;3
21/03/2020 10:15;Homme;1,79853E+15;2017;Initiale;GBA;Activite;Privé;CDI;En France;Pays de la Loire;;19;Fleury Michon;250 à  4 999 salarié(e)s ;Innovation, Propriété industrielle, brevets, transfert de technologie;Technicien process conditionnement;Industrie agroalimentaire ;32000;NON;NON;NON;OUI;3;3;1;5;2
23/03/2020 06:31;Homme;1,78897E+15;2017;Initiale;GBA;Activite;Privé;CDI;En France;Hauts-de-France;;14;Ajinomoto ;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur Méthodes ;Autres secteurs ;41500;NON;NON;NON;OUI;3;4;4;5;2
30/03/2020 10:39;Homme;1,76783E+15;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;20;Capgemini Financial Services;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Lead Software Engineer;Activités financières et d'assurance;36000;OUI;OUI;OUI;OUI;5;5;4;5;5
03/04/2020 12:43;Homme;1,78841E+15;2017;Initiale;MI;Activite;Privé;CDI;En France;Île-de-France;;12;Consobaby; Moins de 10 salarié(e)s ;Réseaux, intranet, internet, télécommunications ;Chef de produit digital;Activités informatiques et services d'information (TIC services);60000;NON;OUI;OUI;OUI;4;5;5;5;5
03/04/2020 13:04;Homme;1,79468E+15;2019;Initiale;MI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;6;CT Ingénierie ;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'étude aux incidents majeurs;Industrie automobile, aéronautique, navale, ferroviaire;36000;NON;NON;NON;OUI;4;5;4;3;4
03/04/2020 15:48;Homme;1,76855E+15;2018;Professionalisation;IG;Activite;Privé;CDI;En France;Occitanie;;20;Zendesk;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Software Engineer;Activités informatiques et services d'information (TIC services);60000;NON;NON;NON;NON;5;5;5;5;5
03/04/2020 16:01;Homme;1,76783E+15;2017;Initiale;MI;Activite;Privé;CDI;A l'étranger;;Suisse;38;PATEK PHILLIPE SA LA CHAUX DE FONDS;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;INGENIEUR CHARGE D'INDUSTRIALISATION;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);88500;NON;OUI;OUI;OUI;3;3;5;5;3
05/04/2020 14:11;Homme;1,78841E+15;2018;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;16;Liebherr Aerospace ;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Concepteur logiciel embarque ;Industrie automobile, aéronautique, navale, ferroviaire;45000;NON;OUI;OUI;OUI;4;4;3;4;3
05/04/2020 14:32;Femme;1,7831E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;17;Liebherr Aerospace;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Développeur logiciel ;Industrie automobile, aéronautique, navale, ferroviaire;45000;NON;NON;OUI;OUI;4;5;3;4;4
05/04/2020 21:56;Homme;1,7761E+15;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;7;TRF Retail;De 10 à 19 salarié(e)s ;Informatique industrielle et technique ;Data Scientist;Activités informatiques et services d'information (TIC services);35000;;NON;NON;NON;5;5;4;4;2
05/04/2020 21:58;Homme;1,79383E+15;2019;Initiale;MEA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
06/04/2020 00:23;Homme;1,76838E+15;2018;Initiale;MEA;Sans activité ;;;;;;;;;;;;;;;;;;;;;
06/04/2020 12:58;Homme;1,81027E+15;2017;Initiale;MEA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;31;GCATRANS;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Analyste - Développeur;Transports (Services);34000;NON;NON;NON;NON;5;5;4;4;5
07/04/2020 14:11;Homme;1,77526E+15;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;18;NOKIA;5 000 salarié(e)s ou plus;Réseaux, intranet, internet, télécommunications ;;Télécommunications;;NON;NON;NON;NON;4;5;3;4;1
13/04/2020 11:10;Homme;1,81065E+15;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;7;Capgemini TS - Perols;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur Logiciel;Activités financières et d'assurance;32006;OUI;NON;NON;NON;4;3;3;3;4
13/04/2020 16:12;Homme;1,88914E+15;2019;Initiale;MEA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;8;Centum Adeneo;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur d'études;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35500;NON;NON;NON;NON;4;5;4;2;4
